,dataset_code,limno_run,location_name,location_code,date_time,depth_m,nh4_um,no2_um,no3_um,srp_um
967,LIMNO_NUTRIENTS,EB9798L1.5,East Lake Bonney,BONE30,1997-12-02,12.0,1.47,0.17,16.45,
968,LIMNO_NUTRIENTS,EB9798L1.5,East Lake Bonney,BONE30,1997-12-02,15.0,24.1,0.28,32.51,
969,LIMNO_NUTRIENTS,EB9798L1.5,East Lake Bonney,BONE30,1997-12-02,20.0,75.6,7.17,105.82,
970,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,5.0,0.46,0.15,9.11,
971,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,5.0,0.54,0.15,8.75,
972,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,10.0,0.73,,7.43,
973,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,10.0,0.81,,7.61,
974,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,12.0,0.98,0.16,9.91,
975,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,12.0,1.52,0.16,10.96,
976,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,13.0,26.6,0.19,24.34,
977,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,13.0,19.72,0.17,19.42,
978,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,15.0,223.0,,18.81,
979,LIMNO_NUTRIENTS,WB9798L1.5,West Lake Bonney,BONW20,1997-12-03,15.0,318.8,,19.13,
980,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,6.0,0.58,,,
981,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,8.0,,,,
982,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,10.0,,,,
983,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,12.0,0.3,,,
984,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,14.0,,0.11,0.58,
985,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,15.0,0.19,,0.62,
986,LIMNO_NUTRIENTS,MIE9798L1,Lake Miers,MIELT1,1997-12-05,16.0,0.16,,0.68,
987,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,6.0,0.34,0.52,56.19,
988,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,8.0,0.29,0.52,60.28,
989,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,10.0,0.31,0.55,62.59,
990,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,12.0,0.38,0.5,97.15,
991,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,15.0,0.25,,115.61,
992,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,20.0,,0.12,28.29,
993,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,23.0,,,16.24,
994,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,26.0,0.42,0.27,6.24,
995,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,30.0,15.0,,,
996,LIMNO_NUTRIENTS,JOY9798L1,Lake Joyce,JOYLT1,1997-12-09,33.0,38.65,,,
997,LIMNO_NUTRIENTS,FRX9798L1.7,Lake Fryxell,FRXLT1,1997-12-16,5.0,,,,
998,LIMNO_NUTRIENTS,FRX9798L1.7,Lake Fryxell,FRXLT1,1997-12-16,7.0,,,,
999,LIMNO_NUTRIENTS,FRX9798L1.7,Lake Fryxell,FRXLT1,1997-12-16,8.0,,,,
1000,LIMNO_NUTRIENTS,FRX9798L1.7,Lake Fryxell,FRXLT1,1997-12-16,9.0,,,,
1001,LIMNO_NUTRIENTS,FRX9798L1.7,Lake Fryxell,FRXLT1,1997-12-16,12.0,117.0,0.1,,
1002,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,4.5,,0.11,4.97,
1003,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,5.0,0.17,0.13,6.12,
1004,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,6.0,0.37,0.15,8.67,
1005,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,8.0,,0.15,9.57,
1006,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,10.0,0.4,0.15,10.21,
1007,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,12.0,1.56,0.21,19.03,
1008,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,13.0,9.32,0.25,25.83,
1009,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,15.0,13.34,0.3,31.6,
1010,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,18.0,34.68,1.71,64.52,
1011,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,20.0,71.88,6.72,98.14,
1012,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,22.0,104.68,4.46,123.28,
1013,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,25.0,124.72,29.05,134.31,
1014,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,30.0,181.02,45.56,159.67,
1015,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,35.0,187.58,45.41,178.95,
1016,LIMNO_NUTRIENTS,EB9798L2,East Lake Bonney,BONE30,1997-12-20,36.0,182.08,43.35,172.53,
1017,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,4.5,0.31,0.16,9.75,
1018,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,5.0,,0.14,6.42,
1019,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,6.0,0.27,0.13,8.07,
1020,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,8.0,0.43,0.12,7.76,
1021,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,10.0,0.61,0.1,7.62,
1022,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,12.0,0.17,0.14,9.95,
1023,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,13.0,18.88,0.16,17.97,
1024,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,14.0,139.46,0.29,16.75,
1025,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,15.0,138.6,,16.7,
1026,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,17.0,163.4,0.55,17.59,
1027,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,20.0,219.7,,13.99,
1028,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,22.0,227.2,,9.99,
1029,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,25.0,276.3,,,
1030,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,30.0,277.1,,,
1031,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,35.0,291.4,,,
1032,LIMNO_NUTRIENTS,WB9798L2,West Lake Bonney,BONW20,1997-12-22,38.0,335.9,,,
1033,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,4.5,0.37,,0.77,
1034,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,5.0,0.34,,0.72,
1035,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,6.0,0.3,,0.74,
1036,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,8.0,,,,
1037,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,10.0,,,,
1038,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,12.0,,,,
1039,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,14.0,,,1.46,
1040,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,16.0,,,4.84,
1041,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,18.0,,,5.72,
1042,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,20.0,,,6.15,
1043,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,22.0,,,6.12,
1044,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,25.0,,,11.0,
1045,LIMNO_NUTRIENTS,HOA9798L2,Lake Hoare,HORLT1,1997-12-26,28.0,1.05,,12.61,
1046,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,4.5,,,,
1047,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,5.0,,,,
1048,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,6.0,,,,
1049,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,7.0,,,,
1050,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,8.0,,,,
1051,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,9.0,,,,
1052,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,10.0,14.91,,,
1053,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,11.0,92.98,,,
1054,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,12.0,82.92,,,
1055,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,15.0,264.9,,,
1056,LIMNO_NUTRIENTS,FRX9798L2,Lake Fryxell,FRXLT1,1997-12-29,18.0,492.4,,,
1057,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,4.5,,0.08,0.13,0.04
1058,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,5.0,,0.06,0.21,0.01
1059,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,6.0,,0.03,0.09,0.01
1060,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,7.0,,0.1,0.08,0.21
1061,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,8.0,0.23,0.01,0.72,0.12
1062,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,9.0,7.53,0.02,0.89,0.05
1063,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,10.0,52.27,,75.48,3.4
1064,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,11.0,79.37,,187.82,4.17
1065,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,12.0,103.17,,33.08,5.98
1066,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,15.0,277.47,,25.4,19.55
1067,LIMNO_NUTRIENTS,FRX9899L1,Lake Fryxell,FRXLT1,1998-10-28,17.3,676.29,0.24,75.96,53.74
1068,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,4.5,0.87,0.11,15.88,0.05
1069,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,5.0,0.66,0.11,19.42,0.17
1070,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,6.0,0.66,0.12,48.21,0.04
1071,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,8.0,0.66,0.11,28.84,0.02
1072,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,10.0,0.69,0.11,31.55,0.08
1073,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,12.0,6.22,0.35,51.28,0.01
1074,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,14.0,12.97,0.35,55.51,0.01
1075,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,16.0,17.24,0.49,65.39,0.01
1076,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,18.0,26.12,0.42,47.07,0.01
1077,LIMNO_NUTRIENTS,HOA9899L1,Lake Hoare,HORLT1,1998-11-03,20.0,16.88,0.35,54.26,0.01
1078,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,4.5,0.36,0.14,8.76,0.01
1079,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,5.0,0.42,0.14,10.42,0.01
1080,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,6.0,0.42,0.16,11.21,
1081,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,8.0,0.28,0.16,11.88,0.01
1082,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,10.0,0.14,0.11,10.43,0.0
1083,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,12.0,0.44,0.17,18.53,0.0
1084,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,13.0,0.63,0.26,26.95,
1085,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,15.0,9.88,0.32,34.41,0.01
1086,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,18.0,65.35,1.59,64.27,
1087,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,20.0,74.47,6.23,88.77,
1088,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,22.0,101.06,4.55,115.92,0.87
1089,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,25.0,105.62,26.98,127.25,1.08
1090,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,30.0,141.34,47.89,166.21,0.6
1091,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,35.0,154.32,50.57,194.9,0.49
1092,LIMNO_NUTRIENTS,EB9899L1,East Lake Bonney,BONE30,1998-11-09,36.8,137.45,40.84,160.2,0.63
1093,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,4.5,0.39,0.08,5.72,0.04
1094,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,5.0,0.44,0.11,5.08,0.01
1095,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,6.0,0.42,0.1,7.15,
1096,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,8.0,0.44,0.11,8.51,0.0
1097,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,10.0,0.39,0.12,10.3,
1098,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,12.0,14.87,0.16,18.56,
1099,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,13.0,31.42,0.15,12.73,0.03
1100,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,14.0,200.86,0.24,21.84,
1101,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,15.0,220.43,0.51,20.05,
1102,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,17.0,169.87,1.78,19.28,0.02
1103,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,20.0,197.6,0.45,15.8,0.02
1104,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,22.0,195.97,0.28,8.63,0.06
1105,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,25.0,217.14,0.56,19.52,0.04
1106,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,30.0,122.6,0.56,18.53,0.04
1107,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,35.0,239.75,2.94,35.2,0.48
1108,LIMNO_NUTRIENTS,WB9899L1,West Lake Bonney,BONW20,1998-11-11,37.9,267.83,0.42,28.1,0.35
1109,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,4.5,0.27,0.11,0.2,0.01
1110,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,5.0,0.36,0.09,0.16,0.01
1111,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,6.0,,0.05,0.07,0.02
1112,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,7.0,,0.03,0.93,
1113,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,8.0,,0.03,0.93,
1114,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,9.0,6.59,0.03,1.02,0.22
1115,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,10.0,4.68,0.2,2.37,0.08
1116,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,11.0,37.2,0.49,2.26,1.19
1117,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,12.0,99.06,0.2,2.92,8.19
1118,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,15.0,265.75,0.94,1.81,7.43
1119,LIMNO_NUTRIENTS,FRX9899L2,Lake Fryxell,FRXLT1,1998-11-23,17.5,566.56,1.38,2.09,31.37
1120,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,4.5,3.41,0.03,27.64,0.03
1121,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,5.0,2.26,0.05,24.06,0.03
1122,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,6.0,4.55,0.06,7.89,0.01
1123,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,8.0,6.65,0.04,38.07,0.0
1124,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,10.0,9.87,0.07,23.04,0.02
1125,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,12.0,7.58,0.07,5.57,0.0
1126,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,14.0,12.92,0.06,24.29,0.0
1127,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,16.0,9.87,0.33,22.95,0.04
1128,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,18.0,7.58,0.35,76.0,0.02
1129,LIMNO_NUTRIENTS,HOA9899L2,Lake Hoare,HORLT1,1998-12-01,20.0,7.96,0.41,42.83,0.01
1130,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,4.5,0.3,0.15,9.53,0.0
1131,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,5.0,0.3,0.16,9.72,0.0
1132,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,6.0,0.34,0.17,10.87,0.0
1133,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,8.0,0.08,0.14,9.57,
1134,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,10.0,0.08,0.14,11.0,
1135,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,12.0,0.19,0.2,18.72,
1136,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,13.0,6.14,0.26,26.07,0.0
1137,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,15.0,21.45,0.29,83.05,0.01
1138,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,18.0,36.37,1.58,79.99,
1139,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,20.0,55.99,6.17,102.23,
1140,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,22.0,68.55,4.41,124.66,0.81
1141,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,25.0,104.66,27.99,156.27,1.02
1142,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,30.0,103.09,45.21,165.3,0.62
1143,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,35.0,99.16,42.31,166.01,0.44
1144,LIMNO_NUTRIENTS,EB9899L2,East Lake Bonney,BONE30,1998-12-06,36.8,94.45,38.3,152.8,0.58
1145,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,4.5,0.83,0.16,8.2,
1146,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,5.0,1.02,0.14,8.54,
1147,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,6.0,0.95,0.15,9.57,
1148,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,8.0,0.52,0.14,8.59,
1149,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,10.0,0.29,0.11,7.99,
1150,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,12.0,3.01,0.16,10.05,
1151,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,13.0,14.34,0.16,16.7,
1152,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,14.0,110.73,0.21,49.79,
1153,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,15.0,141.45,0.47,22.74,0.01
1154,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,17.0,154.89,0.55,48.63,0.0
1155,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,20.0,168.33,0.45,28.37,0.03
1156,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,22.0,177.93,0.23,41.81,0.02
1157,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,25.0,207.56,0.93,72.87,0.1
1158,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,30.0,240.87,0.58,38.41,0.05
1159,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,35.0,290.83,0.93,3.89,0.25
1160,LIMNO_NUTRIENTS,WB9899L2,West Lake Bonney,BONW20,1998-12-09,37.8,292.68,0.93,41.57,0.35
1161,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,4.5,0.01,0.03,0.05,0.02
1162,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,5.0,0.15,0.03,0.09,0.02
1163,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,6.0,0.01,0.03,0.05,0.02
1164,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,7.0,0.2,0.03,,0.02
1165,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,8.0,0.03,0.06,,0.02
1166,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,9.0,4.73,0.06,,0.2
1167,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,10.0,,0.83,,0.19
1168,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,11.0,,1.44,,3.9
1169,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,12.0,,0.53,,34.04
1170,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,15.0,,0.68,4.25,16.1
1171,LIMNO_NUTRIENTS,FRX9899L3,Lake Fryxell,FRXLT1,1998-12-20,17.3,,0.83,1.44,6.41
1172,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,5.0,0.06,0.05,0.04,0.61
1173,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,8.0,0.06,0.04,0.03,0.62
1174,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,11.0,0.06,0.05,0.09,0.8
1175,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,14.0,0.02,0.04,0.14,0.78
1176,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,17.0,0.1,0.03,0.24,0.84
1177,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,20.0,0.06,0.04,0.27,0.74
1178,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,23.0,0.06,0.04,0.17,0.72
1179,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,30.0,0.02,0.04,0.09,0.68
1180,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,40.0,0.02,0.04,0.12,0.74
1181,LIMNO_NUTRIENTS,TRO9899L1,Lake Trough,TROLT1,1998-12-23,52.0,0.06,0.04,0.13,0.77
1182,LIMNO_NUTRIENTS,HOA9899L3,Lake Hoare,HORLT1,1998-12-26,4.5,,0.02,4.58,0.06
1183,LIMNO_NUTRIENTS,HOA9899L3,Lake Hoare,HORLT1,1998-12-26,5.0,,0.02,1.36,0.06
1184,LIMNO_NUTRIENTS,HOA9899L3,Lake Hoare,HORLT1,1998-12-26,6.0,,0.02,4.57,0.03
1185,LIMNO_NUTRIENTS,HOA9899L3,Lake Hoare,HORLT1,1998-12-26,8.0,,0.02,4.07,0.03
